FID,Plant,Log_number,Latitude,Longitude,Observatio,issues,BIO1_30s,BIO2_30s,BIO3_30s,BIO4_30s,BIO5_30s,BIO6_30s,BIO7_30s,BIO8_30s,BIO9_30s,BIO10_30s,BIO11_30s,BIO12_30s,BIO13_30s,BIO14_30s,BIO15_30s,BIO16_30s,BIO17_30s,BIO18_30s,BIO19_30s
926,Lonicera maackii,1847591284,36.422817,-93.768837,HUMAN_OBSERVATION,"cdround,gass84",14.00416666,11.84166658,32.2661208,880.3420285,31.70000076,-5,36.70000076,18.43333308,2.75,24.60000006,2.75,1141,121,56,21.63849499,345,207,281,207
927,Lonicera maackii,1303823941,36.408496,114.361389,PRESERVED_SPECIMEN,"cdround,gass84",13.67916674,12.02500028,29.69135803,1052.610309,32.70000076,-7.800000191,40.50000095,24.44999981,0.116666635,26.25000032,0.116666635,548,158,2,112.6296408,360,11,352,11
928,Lonicera maackii,1839206054,36.293472,-95.652901,HUMAN_OBSERVATION,"cdround,gass84",15.2833334,12.46666667,32.4652777,920.5268682,34,-4.400000095,38.4000001,19.94999981,3.533333202,26.38333352,3.533333202,1074,134,43,31.05202942,354,159,276,159
929,Lonicera maackii,1847521331,36.288058,-83.275966,HUMAN_OBSERVATION,"cdround,gass84",13.42916662,12.17500005,35.18786055,815.5992077,30.70000076,-3.900000095,34.60000086,21.33333302,14.18333306,23.3166666,3.166666766,1168,118,68,13.96616153,330,239,310,292
930,Lonicera maackii,1847521399,36.289106,-83.274996,HUMAN_OBSERVATION,"cdround,gass84",13.37500005,12.21666675,35.20653164,814.7378308,30.70000076,-4,34.70000076,21.25,14.13333317,23.25000032,3.116666694,1168,118,68,13.96616153,330,239,310,292
931,Lonicera maackii,1457638286,36.391797,-96.146074,HUMAN_OBSERVATION,gass84,15.12083341,11.57500033,30.86666637,924.2379211,33.40000153,-4.099999905,37.50000143,19.89999994,3.316666673,26.26666705,3.316666673,992,128,36,34.36345526,329,135,266,135
932,Lonicera maackii,1457594551,36.293458,-95.652838,HUMAN_OBSERVATION,"cdround,gass84",15.2833334,12.46666667,32.4652777,920.5268682,34,-4.400000095,38.4000001,19.94999981,3.533333202,26.38333352,3.533333202,1074,134,43,31.05202942,354,159,276,159
933,Lonicera maackii,1836689431,36.280641,-83.24947,HUMAN_OBSERVATION,"cdround,gass84",13.42499993,12.4999998,35.81661873,814.7378233,30.89999962,-4,34.89999962,21.30000003,14.18333328,23.29999987,3.166666627,1161,118,67,14.28982945,329,237,309,289
934,Lonicera maackii,1831144776,36.286332,-83.260574,HUMAN_OBSERVATION,"cdround,gass84",13.47916662,12.40833315,35.55396358,816.3762985,30.89999962,-4,34.89999962,21.36666648,14.25000012,23.36666648,3.199999948,1163,118,68,14.20778472,329,237,309,291
935,Lonicera maackii,1143549559,36.300172,-95.570738,HUMAN_OBSERVATION,"cdround,gass84",15.20416657,12.34166631,32.30802756,918.5399866,33.79999924,-4.400000095,38.19999933,19.86666632,3.48333325,26.28333314,3.48333325,1092,134,44,30.7437731,360,162,279,162
936,Lonicera maackii,1849175726,36.269639,-92.57275,PRESERVED_SPECIMEN,gass84,14.54166669,13.58333329,35.74561258,874.4656319,32.90000153,-5.099999905,38.00000143,14.41666659,3.416666786,25.08333333,3.416666786,1115,126,59,20.26103363,337,228,253,228
937,Lonicera maackii,1841251009,36.214439,-95.896896,HUMAN_OBSERVATION,"cdround,gass84",15.48749993,12.09166643,31.73665856,924.0575666,34.09999847,-4,38.09999847,20.16666667,3.699999839,26.63333321,3.699999839,1019,138,40,33.47503825,344,148,264,148
938,Lonicera maackii,1848750495,36.16595,-83.381063,HUMAN_OBSERVATION,"cdround,gass84",13.25833327,13.99999987,38.67403249,805.7685018,31.10000038,-5.099999905,36.20000029,21.04999987,14.01666635,23.01666673,3.116666635,1191,120,68,14.65488786,339,241,320,296
939,Lonicera maackii,1841272645,36.223549,-95.913447,HUMAN_OBSERVATION,gass84,15.48750003,11.99166655,31.55701724,924.1805446,34,-4,38,20.18333324,3.699999859,26.63333352,3.699999859,1009,137,40,33.68754015,342,146,261,146
940,Lonicera maackii,1836684442,36.212012,-84.074317,HUMAN_OBSERVATION,"cdround,gass84",13.54999994,13.06666646,36.70411889,818.0464596,31.10000038,-4.5,35.60000038,21.45000013,14.34999979,23.4333334,3.23333323,1214,122,76,12.65796828,337,261,321,297
941,Lonicera maackii,1831144561,36.214102,-84.075487,HUMAN_OBSERVATION,"cdround,gass84",13.65000005,13.19999991,36.87150891,819.4288536,31.29999924,-4.5,35.79999924,21.5666666,14.4333332,23.56666692,3.299999992,1208,122,76,12.75819319,335,260,319,296
942,Lonicera maackii,1836677671,36.183522,-86.82368,HUMAN_OBSERVATION,gass84,14.54166687,12.68333363,34.74885789,853.0768901,32.40000153,-4.099999905,36.50000143,14.25000008,20.63333384,24.85000038,3.700000107,1256,132,75,15.33077001,363,254,293,320
943,Lonicera maackii,1836676705,36.191892,-86.662453,HUMAN_OBSERVATION,"cdround,gass84",14.64166672,12.93333327,35.24069029,853.3725424,32.5,-4.199999809,36.69999981,14.38333325,20.68333371,24.96666654,3.800000012,1253,131,75,15.34115363,362,255,294,318
944,Lonicera maackii,1836676702,36.166888,-86.724572,HUMAN_OBSERVATION,"cdround,gass84",14.63333333,12.43333331,34.34622524,853.4830518,32.29999924,-3.900000095,36.19999933,14.36666679,20.68333324,24.94999981,3.783333401,1249,131,74,15.54947136,362,253,292,317
945,Lonicera maackii,1258133081,36.162058,-94.005747,PRESERVED_SPECIMEN,"cdround,gass84",14.23749998,12.34166657,33.62852075,867.5333954,32.09999847,-4.599999905,36.69999838,18.68333356,3.166666647,24.68333308,3.166666647,1170,128,57,23.6413706,359,207,280,207
946,Lonicera maackii,1258080390,36.16225,-94.006333,PRESERVED_SPECIMEN,"cdround,gass84",14.23749998,12.34166657,33.62852075,867.5333954,32.09999847,-4.599999905,36.69999838,18.68333356,3.166666647,24.68333308,3.166666647,1170,128,57,23.6413706,359,207,280,207
947,Lonicera maackii,1837096334,36.194805,-86.670885,HUMAN_OBSERVATION,gass84,14.60000017,12.8333336,35.15981671,851.6027759,32.40000153,-4.099999905,36.50000143,14.35000002,20.61666711,24.90000025,3.76666679,1253,131,75,15.34115363,362,255,294,318
949,Lonicera maackii,930740943,36.14606,-86.80202,HUMAN_OBSERVATION, ,14.41250014,12.07500021,33.8235304,847.9015009,31.89999962,-3.799999952,35.69999957,14.11666671,20.45000045,24.66666698,3.650000016,1267,133,75,15.35150166,366,257,296,323
950,Lonicera maackii,1211530696,36.139446,120.683052,PRESERVED_SPECIMEN,"cdround,gass84,rdativ",11.98749992,5.441666762,18.0786266,893.234982,27.20000076,-2.900000095,30.10000086,22.26666641,0.783333341,22.58333302,0.783333341,711,166,9,91.07378987,413,31,405,31
952,Lonicera maackii,1841204147,36.119057,-86.80824,HUMAN_OBSERVATION,"cdround,gass84",14.3666667,11.95,33.6619725,845.3787014,31.79999924,-3.700000048,35.49999928,14.06666668,20.38333352,24.58333333,3.633333385,1273,134,76,15.30574222,369,259,297,323
953,Lonicera maackii,1838306730,36.088073,-86.73337,HUMAN_OBSERVATION,"cdround,gass84",14.48333318,12.24999971,34.31372464,843.6348051,32,-3.700000048,35.70000005,14.21666662,20.46666638,24.68333308,3.766666591,1269,133,76,15.14251609,367,259,297,321
954,Lonicera maackii,1841284440,36.012118,-78.902155,HUMAN_OBSERVATION,"cdround,gass84",15.06249997,12.90833337,36.88095249,799.4177521,32.5,-2.5,35,24.16666667,10.39999986,24.8166666,5.016666631,1138,110,77,12.16758729,316,250,313,269
955,Lonicera maackii,1836683402,36.049149,-86.979782,HUMAN_OBSERVATION,"cdround,gass84",14.05833329,13.33333339,36.33060889,837.7182942,32,-4.699999809,36.69999981,13.73333335,20.10000006,24.14999962,3.416666746,1320,140,80,15.15306453,382,270,305,336
956,Lonicera maackii,1836678104,36.024201,-83.717615,HUMAN_OBSERVATION,"cdround,gass84",13.82916673,14.44166661,39.35059043,809.8245037,31.89999962,-4.800000191,36.69999981,21.68333356,14.51666669,23.63333337,3.649999976,1207,122,71,14.48890701,339,246,323,304
957,Lonicera maackii,1453069164,36.015369,-83.41489,HUMAN_OBSERVATION,gass84,13.80416654,12.62499972,36.3832842,805.0930462,31.10000038,-3.599999905,34.70000029,21.61666648,14.48333303,23.5666666,3.683333238,1179,117,66,15.19024785,336,236,318,295
958,Lonicera maackii,1144278496,36.050369,-89.386216,HUMAN_OBSERVATION,gass84,15.13333339,12.01666669,32.65398625,886.3672904,32.79999924,-4,36.79999924,15.10000014,21.23333359,25.75,3.75000004,1292,132,79,17.21770549,378,252,297,327
959,Lonicera maackii,930740356,36.06294,-86.87996,HUMAN_OBSERVATION, ,14.12500007,12.58333326,35.05106843,838.9265394,31.79999924,-4.099999905,35.89999914,13.83333325,20.11666711,24.25,3.466666599,1301,138,78,15.06527559,376,266,303,330
960,Lonicera maackii,930740418,36.06329,-86.87914,HUMAN_OBSERVATION, ,14.12500007,12.58333326,35.05106843,838.9265394,31.79999924,-4.099999905,35.89999914,13.83333325,20.11666711,24.25,3.466666599,1301,138,78,15.06527559,376,266,303,330
961,Lonicera maackii,930740393,36.06352,-86.87896,HUMAN_OBSERVATION, ,14.12500007,12.58333326,35.05106843,838.9265394,31.79999924,-4.099999905,35.89999914,13.83333325,20.11666711,24.25,3.466666599,1301,138,78,15.06527559,376,266,303,330
963,Lonicera maackii,930739833,36.06084,-86.80815,HUMAN_OBSERVATION, ,14.08749982,11.80833347,33.64197601,837.9632267,31.39999962,-3.700000048,35.09999967,13.79999987,20.06666629,24.19999981,3.450000028,1301,137,78,15.01478719,376,267,304,329
964,Lonicera maackii,1837124736,36.113973,-86.810879,PRESERVED_SPECIMEN, ,14.32499997,11.96666653,33.70892048,845.0887513,31.79999924,-3.700000048,35.49999928,14.03333322,20.33333365,24.53333314,3.583333274,1275,134,76,15.29057415,369,259,297,324
965,Lonicera maackii,1304166586,36.107933,120.415961,PRESERVED_SPECIMEN,"cdround,gass84",12.99166659,7.583333472,22.50247334,960.4776954,29.39999962,-4.300000191,33.69999981,24.16666635,0.783333302,24.16666635,0.783333302,710,160,14,85.44715541,400,42,400,42
966,Lonicera maackii,1303823989,36.087743,111.518848,PRESERVED_SPECIMEN,"cdround,gass84",12.8958334,12.29166654,30.05297541,1045.517399,32.09999847,-8.800000191,40.89999866,23.73333343,-0.466666698,25.35000006,-0.466666698,546,128,7,86.52103252,314,26,294,26
967,Lonicera maackii,1453508304,35.961767,-83.925362,HUMAN_OBSERVATION,"cdround,gass84",14.03333335,12.81666666,36.51471994,810.6684521,31.5,-3.599999905,35.0999999,21.91666683,14.71666686,23.85000006,3.816666722,1199,124,72,14.35015902,333,248,317,304
968,Lonicera maackii,1699364972,35.961855,-83.5887,HUMAN_OBSERVATION,"cdround,gass84",13.52500002,13.98333358,39.05959027,796.9216294,31.20000076,-4.599999905,35.80000067,21.23333327,14.23333339,23.16666667,3.500000079,1229,124,70,14.90877802,348,248,332,309
969,Lonicera maackii,1702483143,35.95744,-83.86662,HUMAN_OBSERVATION,gass84,14.07916667,13.59166682,37.85979605,810.6491733,32,-3.900000095,35.9000001,21.96666654,14.75000012,23.89999994,3.866666555,1202,123,71,14.51419794,335,246,319,306
970,Lonicera maackii,1836678135,35.969353,-83.933505,HUMAN_OBSERVATION,"cdround,gass84",13.9624999,12.84166677,36.58594556,809.4165116,31.39999962,-3.700000048,35.09999967,21.83333317,14.6500001,23.76666641,3.750000099,1202,124,72,14.14852144,333,249,318,304
971,Lonicera maackii,1291097296,35.887833,-78.999953,HUMAN_OBSERVATION,"cdround,gass84",15.27499994,13.18333356,37.45265286,796.8674349,32.79999924,-2.400000095,35.19999933,24.34999975,10.59999996,24.98333295,5.233333349,1149,110,78,11.74451489,318,252,313,273
972,Lonicera maackii,1143523749,35.937582,-83.926613,HUMAN_OBSERVATION,"cdround,gass84",13.9333333,12.93333311,36.84710322,806.4212019,31.39999962,-3.700000048,35.09999967,21.75,14.63333337,23.6833334,3.75000002,1213,125,72,14.50240116,337,250,321,309
973,Lonicera maackii,891748402,35.888516,-79.015518,HUMAN_OBSERVATION,gass84,15.33750004,13.30833368,37.5941613,797.8896244,32.90000153,-2.5,35.40000153,24.41666698,10.63333327,25.0666666,5.300000032,1146,110,78,11.73653372,318,251,313,272
974,Lonicera maackii,1847432019,35.738718,-81.342004,HUMAN_OBSERVATION,"cdround,gass84",14.29583337,12.59166666,36.81773949,783.669854,31.29999924,-2.900000095,34.19999933,22.03333314,9.633333345,23.83333302,4.416666587,1241,122,90,9.787642481,339,281,329,293
975,Lonicera maackii,1303823957,35.775686,113.280684,PRESERVED_SPECIMEN,"cdround,gass84",8.745833198,12.95833313,32.88916991,970.3875946,27.10000038,-12.30000019,39.40000057,20.0999999,-3.950000087,20.0999999,-3.950000087,674,170,7,93.08069201,392,25,392,25
976,Lonicera maackii,1586924061,35.718845,-83.821766,HUMAN_OBSERVATION,"cdround,gass84",14.01666648,13.68333311,38.65348325,790.77158,31.5,-3.900000095,35.4000001,21.68333324,14.69999981,23.56666644,4.049999813,1294,134,75,15.38920663,359,261,344,335
977,Lonicera maackii,360272424,35.646756,139.272852,PRESERVED_SPECIMEN, ,13.78750005,9.308333101,29.73908412,801.3004354,30.29999924,-1,31.29999924,20.76666641,4.050000067,23.64999994,4.050000067,1469,208,42,50.48929321,575,137,559,137
978,Lonicera maackii,360272423,35.625056,139.703283,PRESERVED_SPECIMEN, ,15.80833338,6.433333437,23.3091788,757.1652707,30.60000038,3,27.60000038,22.73333375,6.616666635,25.13333352,6.616666635,1513,210,43,44.20008213,550,152,534,152
979,Lonicera maackii,1838043638,35.502503,-80.850931,HUMAN_OBSERVATION,"cdround,gass84",15.09166678,12.49999985,36.54970761,784.9083172,31.89999962,-2.299999952,34.19999957,22.86666679,10.36666656,24.66666667,5.233333339,1153,113,79,9.913529681,310,264,308,281
980,Lonicera maackii,891746136,35.5325,-97.666167,HUMAN_OBSERVATION,"cdround,gass84",15.54999998,12.13333316,32.26950316,915.4829832,34,-3.599999905,37.5999999,20.23333327,3.999999856,26.63333321,3.999999856,878,137,31,42.07493189,324,113,241,113
981,Lonicera maackii,1030802579,35.529947,106.697534,PRESERVED_SPECIMEN,"cdround,gass84",9.158333307,11.55000012,30.96514683,930.2659288,26.70000076,-10.60000038,37.30000114,18.85000006,-2.75000006,20.26666673,-2.75000006,526,100,3,82.00743801,289,13,256,13
982,Lonicera maackii,1837780439,35.243422,-97.426405,HUMAN_OBSERVATION,"cdround,gass84",15.82916649,12.32499982,33.04289627,895.6826912,34.09999847,-3.200000048,37.29999852,20.41666635,4.50000002,26.63333257,4.50000002,910,133,34,38.36854736,323,120,245,120
983,Lonicera maackii,1500225890,35.243472,-97.423905,HUMAN_OBSERVATION,"cdround,gass84",15.81249988,12.30833317,33.08691708,894.3817458,34,-3.200000048,37.20000005,20.36666632,4.50000002,26.59999943,4.50000002,910,134,34,38.66839469,324,120,245,120
984,Lonicera maackii,1500278211,35.185754,-97.402821,HUMAN_OBSERVATION,"cdround,gass84",15.89583322,12.42499993,33.3109931,893.4469883,34.09999847,-3.200000048,37.29999852,20.48333327,4.583333294,26.66666635,4.583333294,924,135,34,38.22381858,327,122,246,122
985,Lonicera maackii,1805379246,35.085016,-89.673251,HUMAN_OBSERVATION,"cdround,gass84",15.97499984,11.9333332,33.70998003,840.4016813,33.20000076,-2.200000048,35.40000081,15.99999992,21.74999984,26.08333302,5.23333326,1359,144,77,20.27821941,414,250,285,356
986,Lonicera maackii,1457601236,35.057946,-85.332929,HUMAN_OBSERVATION,"cdround,gass84",15.02083337,12.20833373,35.48934214,804.2570108,32,-2.400000095,34.4000001,6.516666794,20.71666654,24.76666641,4.883333289,1441,162,87,16.84266781,427,290,322,398
987,Lonicera maackii,1849116450,34.993992,-82.404102,PRESERVED_SPECIMEN,gass84,15.13333336,13.36666634,38.85658997,762.8872533,32.09999847,-2.299999952,34.39999843,7.083333482,15.60000006,24.44999981,5.566666643,1427,147,104,9.77337056,390,327,364,359
988,Lonicera maackii,1849097233,34.902728,-81.021615,PRESERVED_SPECIMEN,gass84,15.90416654,12.89166625,37.58503285,771.3048393,33,-1.299999952,34.29999995,7.699999978,11.2833333,25.29999987,6.199999978,1209,124,79,12.67723226,334,273,324,300
989,Lonicera maackii,1849127275,34.837328,-82.383119,PRESERVED_SPECIMEN,gass84,15.48750011,12.92500035,38.01470519,765.2781134,32.40000153,-1.600000024,34.00000155,7.433333442,15.91666675,24.85000038,5.899999931,1360,142,97,10.37790683,382,315,338,350
990,Lonicera maackii,1836672811,34.73354,-86.726964,HUMAN_OBSERVATION,"cdround,gass84",14.94166675,12.78333317,36.94604972,791.473988,32,-2.599999905,34.5999999,14.79999971,20.53333362,24.48333359,4.916666736,1472,169,88,18.62340241,428,285,318,404
991,Lonicera maackii,1836613576,34.722015,-86.702223,HUMAN_OBSERVATION,"cdround,gass84",15.47083342,13.10833304,37.2395832,802.7465902,32.79999924,-2.400000095,35.19999933,15.33333365,21.13333337,25.16666667,5.316666587,1436,166,85,19.08641518,418,276,310,397
992,Lonicera maackii,217067814,34.74,-86.51472,PRESERVED_SPECIMEN,gass84,14.14166673,11.91666652,35.78578488,775.6107161,30.60000038,-2.700000048,33.30000043,5.849999944,19.6833334,23.48333359,4.299999932,1521,172,91,17.82238724,439,300,327,417
993,Lonicera maackii,56608908,34.60416,-86.98778,PRESERVED_SPECIMEN,gass84,15.69583347,12.49166642,36.10308136,799.3732258,32.70000076,-1.899999976,34.60000074,15.6000003,21.29999971,25.35000038,5.583333368,1443,166,86,18.91888557,420,278,311,400
994,Lonicera maackii,1303823906,34.568696,105.726028,PRESERVED_SPECIMEN,"cdround,gass84",11.40000012,10.38333324,30.00963413,881.4322059,27.39999962,-7.199999809,34.59999943,20.61666679,0.01666673,21.81666692,0.01666673,607,114,4,80.28265011,319,16,293,16
995,Lonicera maackii,891764857,34.505268,-96.953573,HUMAN_OBSERVATION,gass84,16.28749984,12.32499978,33.85989098,861.5580998,34.09999847,-2.299999952,36.39999843,20.5333333,5.350000034,26.63333289,5.350000034,988,145,38,38.95619918,340,138,230,138
996,Lonicera maackii,1303823980,34.426735,106.951604,PRESERVED_SPECIMEN,"cdround,gass84",12.59166676,10.21666673,30.04902021,868.9200023,28.89999962,-5.099999905,33.99999952,21.91666667,1.650000095,23.1833334,1.650000095,661,124,4,78.21285166,350,17,291,17
997,Lonicera maackii,1303823930,34.264878,108.94426,PRESERVED_SPECIMEN,"cdround,gass84",14.30000006,9.716666649,27.37089234,943.9977899,30.89999962,-4.599999905,35.49999952,24.26666673,2.250000099,25.83333365,2.250000099,634,110,10,64.09871928,293,33,257,33
998,Lonicera maackii,1849095548,34.015278,-79.570556,PRESERVED_SPECIMEN,"cdround,gass84",17.31250004,13.42499994,40.07462855,729.4491068,34.09999847,0.600000024,33.49999845,26.09999975,13.01666689,26.09999975,8.083333512,1216,151,68,25.21280525,413,229,413,279
999,Lonicera maackii,1030802562,34.054197,111.047905,PRESERVED_SPECIMEN,"cdround,gass84",13.22500004,11.73333347,31.45665793,921.6894041,31.10000038,-6.199999809,37.30000019,23.13333337,1.400000135,24.30000019,1.400000135,670,137,7,73.39137456,337,26,308,26
1000,Lonicera maackii,1030802601,34.088839,109.440404,PRESERVED_SPECIMEN,"cdround,gass84",10.36250007,9.47499999,28.7121216,855.1823968,25.89999962,-7.099999905,32.99999952,19.44999997,-0.599999984,20.64999994,-0.599999984,690,124,7,70.56518975,336,25,301,25
1001,Lonicera maackii,1303607925,34.046988,104.393688,PRESERVED_SPECIMEN,"cdround,gass84",8.125,11.26666673,32.56262025,844.1631173,24.5,-10.10000038,34.60000038,17.05000003,-2.850000064,18.08333333,-2.850000064,590,108,2,82.41564923,301,9,287,9
1002,Lonicera maackii,1849101904,33.986131,-80.999546,PRESERVED_SPECIMEN,gass84,17.45416657,12.85833311,38.38308391,743.5921953,34,0.5,33.5,26.44999981,13.13333317,26.44999981,8.050000032,1168,128,72,20.40052323,365,235,365,289
1003,Lonicera maackii,1837124753,33.951168,-83.367332,PRESERVED_SPECIMEN, ,16.52083335,12.90833311,38.3036608,749.2767922,33.09999847,-0.600000024,33.6999985,8.650000095,17.03333346,25.61666648,7.066666663,1259,139,83,15.81618753,378,258,312,342
1004,Lonicera maackii,1030802595,33.978394,106.77122,PRESERVED_SPECIMEN,"cdround,gass84",9.799999965,9.550000007,31.31147641,762.606177,24.29999924,-6.199999809,30.49999905,18.11666679,0.116666635,19.0666666,0.116666635,718,131,4,77.94193341,373,17,324,17
1005,Lonicera maackii,1303823876,33.976206,107.249372,PRESERVED_SPECIMEN,"cdround,gass84",6.649999934,9.550000067,30.4140124,798.8201548,21.60000038,-9.800000191,31.40000057,15.30000011,-3.633333415,16.19999997,-3.633333415,742,131,5,75.65910649,376,20,330,20
1006,Lonicera maackii,1303823927,33.947214,118.330543,PRESERVED_SPECIMEN,"cdround,gass84",14.67916682,9.891666681,27.3250455,969.4081245,32.20000076,-4,36.20000076,26.26666705,9.533333143,26.26666705,2.283333401,779,207,22,96.60937182,482,66,482,74
